target_pkg,confuser_pkgs
pycares,pycades;pycases;pycores;pyceres;pycarus;pyares
pycaret,pycart;pycadet;pycarot
pycarlo,pycarol;pycarl;pyaarlo;pycarla;picarlo;pyarlo;pycargo
pycausalimpact,
pycdlib,pyddlib;pydlib;pyvdlib;pycclib;pycalib;pyculib;pyctlib;pycddlib
pycel,pyce;pycql;pycol;pygel;pycea;pytel;pyccel;pyce3;pyrel;pyecl;pycev;pyctl;pycef;pydcel;pymcel;pypel;pycep;pycl;pycell;pycle;pyceg;pyc3l;pyceo;pyxcel;pyrcel;pycml;pycdl;pyccl;pyyel;pydel
pycep-parser,pycep
pychalk,
pychrome,pychrone;pychroma;py3chrome
PyCifRW,
pyClamd,pyclad;pyclamp;pyclam
pycld2,
pycld3,
pycldf,pycpdf
pyclean,pyclear;pyclean.py;pclean;pyclewn;py-clean;p4clean
pyclickup,
pyclipper,pyslipper;pyflipper
pycln,pyclj;pyclg;pyclk;pyclo;pyclp;pyclt;pyaln;pycon;pycl;pycle;pyclr;pyctn;pycsn;pycin;pycls
pyclothoids,
pycnite,pycite;pynite
pycobertura,
pycocoevalcap,
pycocotools,rpycocotools;pycocotoolse
pycodestyle,ypcodestyle
pycognito,
pycoin,pyconn;pycoon;pythoncoin;pyboin;pycoind;pyecoin;pycon;pybcoin;pycoins;pycorn;pycin
pycoingecko,
pycolab,pycola3;pycollab;pyrolab;pycola;mycolab
pycollada,
pycompilation,
pycomposefile,
pyconfigurator,py-configurator
pyconify,pyconfy
pycosat,pycodat;pycoast
pycountry-convert,convert
pycountry,
pycparser,pycparserr;pycparsre;cycparser;pyparser;pacparser;pydparser
pycparserext-gnuc,pycparserext
pycrdt,pycrt;pycrds;pycdt
pycron,ppycron;pydron;pyfron;pycon;pycoon;pycrow;pyiron;pytron;pycorn;pycrop;pykron;pyron;pycran;pyrcon
pycrypto,pncrypto;pycrypt;pqcrypto;pcrypto;pycryto;py-crypto;pxycrypto;xycrypto;pycrypton;mycrypto
pycryptodome,
pycryptodomex,
pycstruct,pypstruct;pystruct;pydstruct;pyxstruct
pycsvschema,
pyct,syct;pyc3;pytc;pyat;pycb;pyctu;pbct;pycta;pyc4;pycq;pylt;pytct;pyt;pynt;pact;pycwt;pyclt;pycit;pyctr;pycut;pycg;pycs;pych;pyce;pycnt;pyvct;pyctm;pyot;pyctx;pyht;pyco;pct;pycd;pyjt;pyca;pytt;pykt;pyut;pycp;pyvt;pycm;pycyt;py3t;pycht;pyrt;pyctb;pyst;pyctn;pvct;pyc;ptct;pycw;pyctl;pycl;pict;pyci;pyxt;pycf;pycc;pycrt;pyzt;pycot;pycu;pycdt;pycr;pycat;pydt;pyet;pycpt;pyft;pynct
pyctcdecode,
pycti,pycdi;pyti;pyctx;pyoti;pycit;pysti;pyctu;pycpi;pycci;pyctl;pyrti;pyci;pycta;pycri;pychi;pyctm;pycgi;pyctr;pyctb;pycsi;pycvi;pygti;pyctn;pyeti
pycuda,pyuda;pycda;pycuga;pycoda;pykuda;pyquda;pycudd
pycups,pycupas;pytups;pycup;pycuts;pycps;pyceps;pycaps;pycus
pycurl,pyurl;pyhurl;py2curl;pycurl2;cycurl;pycarl;pyctrl;pycurly;pycur;py3curl;pycurlb;pyqurl;pycurd;pymcurl;pycure
pydantic-avro,pydantic2avro
pydantic-collections,pydantic-collection
pydantic-compat,
pydantic-core,
pydantic-extra-types,
pydantic-factories,factories
pydantic-numpy,
pydantic-openapi-helper,pydantic-openapi
pydantic-openapi-schema,pydantic-openapi
pydantic-settings,
pydantic-xml,
pydantic-yaml,
pydantic,pydjantic;pydbantic;dydantic;pidantic;pydastic;pydentic;cydantic;pedantic
pydap,pydax;pydapt;ppdap;pylap;pydao;pydat;pyhap;pydop;pyddp;pydak;pydpp;pyvap;pydar;pydae;pywap;pydag;pydaa;pyda;pyldap;pydp;pydip;pydaw;pydxp;pydaq;pypap;pydas;pyaap;pydal;pyday;pyrap;pydtp;pysap;pydan;pymap;pycap;pydab;pyzap;pydacp;pykap;pydad
pydargs,pydags;pyxargs;pydarg;pydarts;pyargs
pydash,pybash;pydashi;pydosh;pydish;pycash;psdash;pywash;pydast;pydasi;pydas;mydash;pymash;py2dash;pyash;pydase;pyhash
pydata-google-auth,
pydata-sphinx-theme,sphinx-theme
pyddq,pydq;pyddx;pyddp;pydgq;pyddb;pyduq;pydiq;pyddm;pydds;pyddi;pydda;pydaq;pydd
pydeck,pydeco;epydeck;pydecs;pydock;pyduck;pydesk;pydec;ipydeck
pydeequ,pydeequ3;pydeequ2
pyDeprecate,py-deprecate
pydeps,pydepr;pydecs;ipydeps;pydmps;pydips;pydeas;pyceps;pydens;pydps;py-deps
pyDes,ppdes;pydss;hydes;pydis;pyoes;pydaes;pydres;pywes;pydex;pydest;pydecs;pydse;pydms;pydeg;pydas;pyds;pydeas;pymes;pyeds;pydens;pyees;pyden;pyes;pydesk;pyles;pydec;pydps;pydns;pydds;pydcs;pyres;pydef;pydesy;pyyes;pydts;pydrs;pydhs;pypes;pydev;pydel;pyder
pydevd-pycharm,
pydevd,pydeid;pydevf;pydead;pydev
pydevicetree,
pydicom,pyicom;pydicos;pynicom;pfdicom
pydifact,
PyDispatcher,
pydivert,pydiver
pydlt,pydmt;pydat;pymlt;pydlc;pyplt;pydwt;pydlj;pydpt;pydbt;pyelt;pyult;pydlm;pydt;pyclt;pydqt;pydlr;pydft;pydle;pylt;pydl;pydll
pydoc-markdown,
pydoclint,
pydocstyle,
pydoctor,
pydocumentdb,
pyDOE,pydone;pydoa;pydre;pydo;pydol;pydse;pydie;pydge;pydoo;pydop;pydoe3;pydove;pydle;pydog;pydme;pydae;pyoe;pydon;pydob;pyhoe;pydobe;pyroe;pywoe;pydoer;pymoe;pydov;pydor
pyDOE2,pydot2;pydoe3;pydoer
pydomo,pysomo;pydmo;pycomo;pydoo;pydemo;pydojo;pyfomo;pymomo;pynomo;pydoro
pydoop,pydcop;pydrop;pyloop;pydoo;pykoop;pydop
pydoris,pydorks;pydori
pydot-ng,ng
pydot,pydmt;pydat;pdot;pydoa;pysdot;pydo;py-dot;pydol;pydwt;pydpt;pydbt;pydot2;pydoo;pydt;py2dot;pydont;ydot;pydqt;pydop;pydot3;pydft;pydjot;pygot;pyrot;pymot;pydto;pydog;pypot;pydotz;mydot;pydon;pydob;pyhot;pyot;pycot;pydoit;pynot;pydov;pydor
pydotplus,py3dotplus
PyDriller,
PyDrive,pydriver;pygdrive;pdrive;pgdrive
PyDrive2,pydriver
pydruid,pydroid
pydub,pykub;pydsb;pyzub;pypub;pysub;pydu;pydmb;pydab;pyddb;pyduq;pydnb;pydux;pydob;pyhub;pydtb
pyduktape,pyduktape2
pydyf,wydyf;pydfy;pydf;pydwf;pydef;pydy;pydif
PyDynamoDB,
pyeapi,pyhapi;py2api;pyjapi;pycapi;pypapi;pyeupi;pylapi;pyesapi;pytapi;pyreapi;pynapi
pyeasee,pyease;pyeasex
pyecharts,pycharts
pyecore,pyqcore;pyscore;pyjcore;pycore
pyee,pyeye;pyeee;pyem;pyeeg;pybee;pyes;pyeh;pymee;pylee;ptee;pybe;pyce;pyer;pyle;pye2;pyees;pyed;pyea;pyoe;pytee;pyie;pyje;pyece;pyexe;pye;pyeet;pyez;pyre;pyei;yee;pyef;pyeer;pyxe;pyee2;pyeem;pyeez;pee;pyeb;pyfe;pyet;pyge;pyen
pyelftools,
pyemd,pyem;pyed;pyemv;pyemr;pye3d;pyems;pytmd;pymd;pybmd;pyend;pyem7;pyemi;pyedm;pyepd;pymmd;pyefd;pycmd;pyemu;pyemdd;pyerd;pymed;pyemb;pyemo;pydmd
pyenchant,
pyepics,pyepic
pyerfa,pyurfa;pyerf;pyrfa;pyefa
pyevtk,py2vtk
pyexasol,
pyexcel-io,
pyexcel-xls,xls
pyexcel-xlsx,pyexcel-xlsxw;pyexcel-xlsxr
pyexcel,pythonexcel;poexcel;pyxcel
PyExcelerate,
PyExecJS,
pyfab,pyfas;pycab;pyfdb;pyfav;pynab;pyfb;pyfar;pyfai;pydab;pyzab;pytab;pyfax;pyfac;pyfabm;pyjab;pymab;pyfan;pyfa
pyfaidx,pyraidx
pyfakefs,pyfakers
pyfarmhash,
pyfcm,pyfsm;pyfmc;pyfim;pyfck;pyqcm;pytcm;pyfvm;pypcm;pyfmm;pyccm;py-fcm;pyfcf;pfcm;pyfpm;pyfdm;pyfem;pyfca;pyecm;pycm;pyhcm;pyfc4;pyncm;pyfm;pymcm
pyFFTW,pyfft;pyfftc
pyfields,pyfield
pyfiglet,pyfillet;myfiglet
pyflakes,pyflames
pyflattener,
pyflux,pyflox;pyalux;pyflu;pyblux;pyfluxc;pyflx;pylux;pyflex;pyfluv;pgflux
PyFoam,pyoam;pyfoma;pyform;pyfoamd;pyfoal
pyformance,pyrformance
pyftdi,pytdi;pyftdc
pyftpdlib,
pyFUME,pyflume;pyrfume
PyFunceble-dev,pyfunceble
pyfunctional,
pyfzf,pyfwf;pyfzz;pyfof;pyfcf;pyfrf;pylzf;pyzf;pyfuf
pygad,pygamd;pygod;pycad;pymad;pygav;pynad;pyga4;pygat;pyoad;pygrad;pygar;pyvad;pywad;pygac;pyhad;pygda;pyga;pygas;pypad;pygads;pysad;pygan;pygada;pygadm;pydad
pygal,pymgal;pygll;pytal;pygfl;pywal;pygav;pyga4;pygat;pygel;pygar;pygql;pymal;pyval;pygac;pygarl;pyga;pygml;pyyal;pyral;pygas;pygsl;pysal;pydal;pygl;pygla;pyeal;pygan;pygaul;pygrl;pygol;pypal
pygaljs,pygal.js
pygam,pycam;pygat;pygvm;pygym;pygm;pygmm;pyga;pygams;pygcam;pygbm;pygram;pyjam;pygam2;pyham;pygan;pygpm;pygnm;pygma;pygom;pygem;pygama;pyoam;pyam;pywam;pygav;py-am;pygar;pygtm;pygamp;pygamd;pygac;pyzam;pyram;pygadm;pygum;pyga4;pylam;pygas
pygame-ce,ce
pygame,pysame;pygams;pygate;pygme;pygam2;pycame;pygamer;pygase;pigame;nygame;pygama;pyogame;pygamex;pygamp;pygamd;pygayme;spygame;pygaze;pagame;epygame;ypgame
pygdal,pygda;pydal
pygdbmi,
pygelf,pyzelf;pygexf;pygel;pygef;pygolf;pyself
PyGeodesy,pygeodes
pygeohash,
pygeoif,pygeoinf;pygeoid;pygeoip
pygeos,pygios;pygros;pygems;pygeom;pygeons;pyheos;py4eos;pygeon;pygeosg;pygeojs;pykeos;pygeo;pymeos
pyGeoTile,
pygerduty,pagerduty
PyGetWindow,
pyghmi,pygnmi;pygmi
pygifsicle,
pygit2,pygitt;pyfit2;pygit;pygitm;pygita
pygitguardian,
PyGithub,pygitpub;pygethub;pygithub3;mygithub
pyglet,pygle;pylet;pyplet;piglet;pygnet;pygpet;pyglut;pglet;pyget;pyslet;pyglot
PyGLM,pygl;pygvm;pygym;pygle;pygm;pygmm;pygla;pygly;pygbm;pyelm;pyglom;pydlm;pygpm;pygnm;pygom;pygem;pyvlm;pygtm;pygll;pygum;pylm;pyblm;pygml
pyglove,pygrove;pyglome;pylove
pygls,pysls;pygl;pygle;pygla;pygds;pybls;pygly;py2ls;pyjls;pyghs;pgls;pygsl;pyols;pyls;pygus;pygis;pygll;py-ls;pylgs;pywls;pygas;pymls;pycls
pygltflib,
pygments,
pygmo,pysmo;pydmo;pyvmo;pygm;pygmm;pygmi;pygme;pyzmo;pymmo;pygmol;pygmt;pygma;pygom;pygmy;pymo;pygo;pyamo;pygmc;pygoo;pygeo;pygco;pyemo;pygml
PyGObject,pyobject
pygount,pycount;pymount;pygmount
pygraphviz,
PyGreSQL,
pygrib,pygrab;pygris;pyglib;pygpib;pygrisb;pygrip;pygrin
pygrok,pygros;py3grok;pygrow;pgrok
pygsheets,pygsheet;pgsheets
pygtail,pygtails;pygmail;pgtail
pygtrans,py-trans;pytrans
pygtrie,py-trie;pygtkie;pyctrie;pyhtrie
pygwalker,pgwalker
pyhacrf-datamade,pyhacrf
pyhamcrest,
pyhanko-certvalidator,
pyHanko,pyhank
pyhcl,py-hcl;pyecl;pyhgl;pyhll;pyjcl;pybcl;pyhcl2;pyhml;pyhcx;pycl;pyhcm;pyhdl;pyccl
pyhdb,pyjdb;pymdb;pyhjb;pycdb;pyfdb;pyqdb;pyhdf;pyndb;pyadb;pyddb;pyrdb;pyhdx;pyldb;pygdb;pyodb;pytdb;pypdb;pyedb;pyhdl;pyhub;pysdb;py3db
pyhdfe,pyhdf;pypdfe
pyheck,pycheck;pcheck
pyheif,cyheif
PyHive,pyhike;pzhive;pytive;pyhide;pylive;pyfive
pyhocon,pyrocon
pyhpke,pyhike
pyhs2,pyts2;pyhsm;pyhk2;pys2;pyhsd;pyhss;pyhs3
pyhumps,pymumps
pyiceberg,
PyICU-binary,binary
PyICU,pyiku;pyico;pycicu;pycu;pyicub;pyifu;pyice;pymcu
pyink,plink;pyind;pyinf;pynik;pynk;pyina;pyin;pyik;pysink;pyini;pyine;pymnk;pylnk;pyint;pymink;pyirk;phink;pink
pyinotify,pyinotifyd;py-notify;pynotify
PyInputPlus,
PyInquirer,
pyinstaller-hooks-contrib,
pyinstaller-versionfile,
pyinstaller,cyinstaller
pyinstrument-cext,
pyinstrument,pyinstruments;pyinstrument1
pyinterval,pynterval;pyintervals
pyinvoke,
pyion2json,
pyiotools,pyrotools;pycotools;pyiptools;pyisotools;pbiotools
pyisbn,pydisbn
pyiso8583,
pyjanitor,
pyjarowinkler,
pyjavaproperties3,pyjavaproperties
pyjdbc,pyjdb;py4jdbc;jyjdbc;pyadbc;py2jdbc
pyjks,pyjls;pyjas;pyks;pyjos;pymks
pyjnius,
pyjokes,pyjoker;pjokes;phjokes;pyjones
pyjq,pyq;pyjp;pyjn;pyjd;pyjo;pyje;pyjc;pydq;pyjq-ng;pyj;pycq;pypq;pyjt;pyjr;pyjh;pyqq;pymjq;pyfq;pyxq;pymq;pytq;pynq;pyjx;pyoq;pyaq
pyjson,pyjason;pyjion;py-json;pjson;pyson;pyjsmn;pykson;yyjson;ppjson;ypyjson;pyjon;pojson;pkjson;pyjsonq;pycjson;pyyjson;syjson;pyjsonx;pbjson;pyjsona;py2json;myjson;pybson
pyjson5,pyjson5x;pyjsonq;pyjsonx;pyjsona
pyjsparser,
pyjwkest,
PyJWT,pyjst;pyjit;pydwt;pyrwt;pywwt;pyjt;pypwt;myjwt;pyjpt;pyjet;pycwt;pythonjwt
pykafka,pyafka;pyrkafka
pykakasi,
pykalman,pykalkan
PyKCS11,pkcs11
pykd,pyka;pykb;pyed;pyjd;pyked;pykcd;pyfd;pykp;pyko;pykc;pykda;pymd;pyrd;pymkd;pyd;pynd;pykt;pysd;pykf;pykg;pyud;pykid;pydk;pyku;pyks;pykl;py2d;pyk3d;pyk;pybd;pywd;pydd;pyid;py3d;pykx;pykv;pycd;pykk
pykdtree,pyktree;cykdtree
pykeepass,pykeypass
pykerberos,
PyKMIP,pymip;pyklip;pyxmip
pykml,pytml;pyrml;pykqml;py4ml;pyoml;pyktl;pyhml;pyfml;pyqml;bykml;pykl;pykml1;pykwl;pycml;pynml;pygml
pyknp,pypnp;pyanp;pyrnp;pyknx;pynp;pykep;pykp;pywnp;pykap
pykooh,pykoop
PyKrige,
pykube-ng,ng
pykube,pykub;pyrkube;pycube
pykwalify,
pylama,pylana;pypama;pyama;pylima;pyrama;pygama;pylaia;pyyama;pylava;pylam;pyllama;pyjama
pylance,pydance;pylace;pyglance;pynance;pylane;pylanco
pylas,pycas;pysas;pyfas;pyvas;pylaw;pylms;pytlas;pyas;pybas;pyras;pyeas;pylast;pyaas;pyblas;pylds;pylag;pydas;pylats;pyjas;pyzas;pylabs;pylaf;pylars;pypas;pyplas;pylasu;pyelas;pyles;pylsa;pylfs;pyls;pyllas;pylat;pylap;pyxas;pilas;pylts;pylss;pylgs;pylam;pyla;pygas;pywas
PyLaTeX,pylates;py2latex;pymatex;pyplatex;pylate
pylatexenc,
PyLBFGS,
pylcs,pyalcs;pylms;pylca;pywcs;pymcs;pylcp;pyvcs;pylds;pyrcs;pycs;pyecs;pyccs;pyscs;pyles;pylfs;pyqcs;pylcg;pyls;pylcc;pydcs;pytcs;pybcs;pypcs;pylts;pylss;pylgs;pyocs;pycls
PyLD,pytld;pyed;pyjd;pysld;pylp;yld;pylb;pyle;pyfd;pylnd;pylbd;pymd;pyrd;pylds;pyd;pylf;pyfld;pynd;pysd;pyldr;pyud;pylt;pydl;pylu;pyldk;pyls;pyli;pylj;pylsd;pylid;pyldb;py2d;pybd;pyl2d;pywd;pydd;pylw;pylm;pyla;pyid;py3d;pylxd;pycd
pyLDAvis,pydavis
pylebedev,
pylev,pyley;pylee;pylem;pyle;pylet;pycev;pylev2;pylev3;pyles;pyleo;pyler;pylez;pyrev;py-ev;pylef;pydev
pylibdmtx,
pylibiio,
pylibjpeg-libjpeg,
pylibjpeg-openjpeg,
pylibjpeg,
pylibmagic,
pylibmc,pylibec
pylibsrtp,
pyliftover,
pylightxl,
pylink-square,square
PyLink,pymink;pylinks;pyplink;pyline;pylinc;pvlink;pysink;pyalink;pyling;pyflink;pylnk;kylink;pjlink;pylinky;pyslink;plink;pylick;pylinx
pylint-celery,
pylint-django,
pylint-exit,exit
pylint-flask-sqlalchemy,
pylint-flask,
pylint-gitlab,gitlab
pylint-junit,pylint2junit
pylint-odoo,
pylint-per-file-ignores,
pylint-plugin-utils,plugin-utils
pylint-protobuf,
pylint-pydantic,
pylint-pytest,
pylint-quotes,quotes
pylint,plint;pplint;pyzint;pylint-py;pyint;pyline;pylinc;pyvint;pylist;pylit;pyilint;pyling;mylint;pypint;polint;pymint;pyqint;pyglint;pyrint;pytint;pylinx;dpylint;pylift
pyliquibase,
pylogbeat,
pyloudnorm,
pylru,pyru;pylfu;pylr2;pylu;pyrlu;pythonlru;pylrc
pylsl,pywsl;pyusl;pysll;plsl;pylsr;pylsb;pymsl;pyqsl;pydsl;pylst;pylol;pygsl;pylfl;pylse;pylsa;pyls;pylsd;pylgl;pyrsl;pyesl;pylss
pylsp-mypy,pyls-mypy
pylsqpack,
PyLTI1p3,
pyluach,pylunch
pylzma,pylzmat;pylima
pymacaroons,
pymannkendall,
pymantic,symantic;pymatic;pymautic
pymap3d,pymapd;pymap2d
pymarkdownlnt,pymarkdownlint
pymarshaler,
PyMatching,pyhatching;psmatching
pymatgen,pymacgen;pymapgen;pypatgen
pymatreader,
PyMatting,
pymavlink,
pymaybe,
pymc,pycc;pyfmc;pymv;py2c;pymw;pmc;pyma;pyjc;pywc;pydmc;pym3;pymvc;py3c;pymac;pymcs;pymbc;pymy;pykc;pypc;pycmc;pym;pymp;pymd;pyqmc;pylmc;pygc;pympc;pymdc;pypmc;pymoc;pync;ppmc;pyxc;pymq;pymo;pymr;pyrc;pymcx;pymcd;pytc;pyyc;pyac;pymcu;pymcq;pysc;pycm;pyc;pyms;pyuc;pymg;pymj;pyimc;pcmc;pybc;pygmc;pyomc;pydc;pymsc;pymic;pymjc;pymca;pyhmc;pymcm
pymc3,pyml3;pym3;pymcs;pytc3;pymp3;pymcx;pymcd;pymcu;pymcq;pyc3;pymca;pymcm
PyMCubes,pycubes
pymdown-extensions,extensions
pymediainfo-pyrofork,
pymediainfo,
PyMeeus,
pymel,pymeli;pymfl;pymer;pymil;pymgl;pygel;pymela;pytel;pymul;pyrel;pymsl;pymef;pymal;pymes;pymeg;pymelo;pymep;pymex;pymnl;pymcel;pypel;pymeu;pymek;pymelt;pymzl;pymed;pyyel;pymee;pydel;pamel
pymem,pysem;pyem;pymer;pylem;pymom;pymrm;pymfm;pyxem;pymef;pygem;pymes;pymum;pybem;pymsm;pymeg;pmem;pyfem;pymep;pyiem;pyaem;pymex;pymeme;pymemc;pyeem;pymeu;pymek;pymed;pyvem;pyoem;pymwm;pymzm;pymee;pymcm
pymemcache,
pymeshlab,pmeshlab
PyMeta3,pymetal;pymetar;pymetaf;pymeta2;pymbta3
pymiele,pypiele;pymiere
pymilvus,
pyminizip,
pymiscutils,
pymisp,pywisp;pymip;pylisp;pymosp;pymtsp;pymiso;pymisc;pymdisp;pymist;pydisp
pymmh3,
pymobiledetect,
pymobiledevice3,pymobiledevice
pymodbus,cpymodbus;pymodbus3
pyModbusTCP,
PyMonad,pymonads
pymonet,pymnet;pymonit
pymonetdb,
pymongo-auth-aws,
pymongo-inmemory,
pymongo,pmongo;pysmongo;mymongo;ppmongo;tymongo;pfmongo;pymonga;pymongol;pymongos;pyfongo;pymono;pdmongo;pymonzo;pymondo;cymongo;paymongo;pymango
pymongoarrow,
pymongocrypt,
pymoo,pyfoo;pymoto;pymov;pymor;pymom;pymmo;pyhoo;pymoso;pymof;pymob;pymon;pydoo;pywoo;pymono;pymyo;pymoon;pymdo;pymoc;pymooc;pymo;pynoo;pymot;pymop;pymomo;pyoo;pytoo;pymqo;pymoot;pymoof;pymoog;pymox;pymod;pygoo;pyboo;pymoos;pymoe
pymorphy2-dicts-ru,pymorphy2-dicts
pymorphy2,pymorphy
pymorphy3-dicts-ru,
pymorphy3,pymorphy
Pympler,pymple
pymqi,pymqi2;py3mqi;pymq;pyaqi;pyqi;pymqo;pymli;pymmi;pymdi
pymsalruntime,
PyMsgBox,
pymssql,pymlsql;pymssgl;pyssql
pymsteams,
pymunk,pyfunk;pymink;pymune;pymnk
PyMuPDF,
pymupdf4llm,
PyMuPDFb,
PyMySQL,jymysql;zymysql;rymysql;cymysql;pymlsql;pymysqls;py-mysql;pymysql2
PyMySQLLock,
PyNaCl,pynaco;pynccl;pynapl
pynamodb-attributes,attributes
pynamodb,dynamodb;bynamodb
pynetbox,
pynetdicom,pynetdicom2
pyngrok,py3grok
pynini,pynani;pyini;pyniki;panini;pyning;pymini;pygini
pynisher,pyfisher
pynliner,pinliner;pyaliner;pynliner3
pynmea2,pynmea
pynmeagps,
pynndescent,
PyNomaly,pyanomaly
pynose,pypose;pynode;pynote;pynos;pynfse;ipynose;pynrose;pyrose;pynosh;pynoise;pycose
pynput-robocorp-fork,
pynput,ynput;pynut;pynaut;pyinput;pytput
pynrfjprog,
pynrrd,pynord;pynerd
pyntcore,
pynvim,pynvi;pynvm;pynim;pynvvm
pynvml,pyncml;pynuml;pynvm;pynvme;pynml
pynwb,pynws;pycwb;pynab;pynb;pyuwb;pykwb;pynwn;pyndb;pygwb;pynzb;pynwm;pywb
pyobjc-core,
pyobjc-framework-Accessibility,
pyobjc-framework-Accounts,
pyobjc-framework-AddressBook,
pyobjc-framework-AdServices,
pyobjc-framework-AdSupport,
pyobjc-framework-AppleScriptKit,
pyobjc-framework-AppleScriptObjC,
pyobjc-framework-ApplicationServices,
pyobjc-framework-AppTrackingTransparency,
pyobjc-framework-AudioVideoBridging,
pyobjc-framework-AuthenticationServices,
pyobjc-framework-AutomaticAssessmentConfiguration,
pyobjc-framework-Automator,
pyobjc-framework-AVFoundation,
pyobjc-framework-AVKit,
pyobjc-framework-AVRouting,
pyobjc-framework-BackgroundAssets,
pyobjc-framework-BusinessChat,
pyobjc-framework-CalendarStore,
pyobjc-framework-CallKit,
pyobjc-framework-CFNetwork,
pyobjc-framework-ClassKit,
pyobjc-framework-CloudKit,
pyobjc-framework-Cocoa,
pyobjc-framework-Collaboration,
pyobjc-framework-ColorSync,
pyobjc-framework-Contacts,
pyobjc-framework-ContactsUI,
pyobjc-framework-CoreAudio,
pyobjc-framework-CoreAudioKit,
pyobjc-framework-CoreBluetooth,
pyobjc-framework-CoreData,
pyobjc-framework-CoreHaptics,
pyobjc-framework-CoreLocation,
pyobjc-framework-CoreMedia,
pyobjc-framework-CoreMediaIO,
pyobjc-framework-CoreMIDI,
pyobjc-framework-CoreML,
pyobjc-framework-CoreMotion,
pyobjc-framework-CoreServices,
pyobjc-framework-CoreSpotlight,
pyobjc-framework-CoreText,
pyobjc-framework-CoreWLAN,
pyobjc-framework-CryptoTokenKit,
pyobjc-framework-DataDetection,
pyobjc-framework-DeviceCheck,
pyobjc-framework-DictionaryServices,
pyobjc-framework-DiscRecording,
pyobjc-framework-DiscRecordingUI,
pyobjc-framework-DiskArbitration,
pyobjc-framework-DVDPlayback,
pyobjc-framework-EventKit,
pyobjc-framework-ExceptionHandling,
pyobjc-framework-ExecutionPolicy,
pyobjc-framework-ExtensionKit,
pyobjc-framework-ExternalAccessory,
pyobjc-framework-FileProvider,
pyobjc-framework-FileProviderUI,
pyobjc-framework-FinderSync,
pyobjc-framework-FSEvents,
pyobjc-framework-GameCenter,
pyobjc-framework-GameController,
pyobjc-framework-GameKit,
pyobjc-framework-GameplayKit,
pyobjc-framework-HealthKit,
pyobjc-framework-ImageCaptureCore,
pyobjc-framework-IMServicePlugIn,
pyobjc-framework-InputMethodKit,
pyobjc-framework-InstallerPlugins,pyobjcframeworkinstallerplugins
pyobjc-framework-InstantMessage,
pyobjc-framework-Intents,
pyobjc-framework-IntentsUI,
pyobjc-framework-IOBluetooth,
pyobjc-framework-IOBluetoothUI,
pyobjc-framework-IOSurface,
pyobjc-framework-iTunesLibrary,
pyobjc-framework-KernelManagement,
pyobjc-framework-LatentSemanticMapping,
pyobjc-framework-LaunchServices,
pyobjc-framework-libdispatch,
pyobjc-framework-libxpc,
pyobjc-framework-LinkPresentation,
pyobjc-framework-LocalAuthentication,
pyobjc-framework-LocalAuthenticationEmbeddedUI,
pyobjc-framework-MailKit,
pyobjc-framework-MapKit,
pyobjc-framework-MediaAccessibility,
pyobjc-framework-MediaLibrary,
pyobjc-framework-MediaPlayer,
pyobjc-framework-MediaToolbox,
pyobjc-framework-Metal,
pyobjc-framework-MetalFX,
pyobjc-framework-MetalKit,
pyobjc-framework-MetalPerformanceShaders,
pyobjc-framework-MetalPerformanceShadersGraph,
pyobjc-framework-MetricKit,
pyobjc-framework-MLCompute,
pyobjc-framework-ModelIO,
pyobjc-framework-MultipeerConnectivity,
pyobjc-framework-NaturalLanguage,
pyobjc-framework-NetFS,
pyobjc-framework-Network,
pyobjc-framework-NetworkExtension,
pyobjc-framework-NotificationCenter,
pyobjc-framework-OpenDirectory,pyobjcframeworkopendirectory
pyobjc-framework-OSAKit,
pyobjc-framework-OSLog,
pyobjc-framework-PassKit,
pyobjc-framework-PencilKit,
pyobjc-framework-PHASE,
pyobjc-framework-Photos,
pyobjc-framework-PhotosUI,
pyobjc-framework-PreferencePanes,
pyobjc-framework-PubSub,
pyobjc-framework-PushKit,
pyobjc-framework-QTKit,
pyobjc-framework-Quartz,
pyobjc-framework-QuickLookThumbnailing,
pyobjc-framework-ReplayKit,
pyobjc-framework-SafariServices,
pyobjc-framework-SafetyKit,
pyobjc-framework-SceneKit,
pyobjc-framework-ScreenCaptureKit,
pyobjc-framework-ScreenSaver,
pyobjc-framework-ScreenTime,
pyobjc-framework-ScriptingBridge,
pyobjc-framework-SearchKit,
pyobjc-framework-Security,
pyobjc-framework-SecurityFoundation,
pyobjc-framework-SecurityInterface,
pyobjc-framework-ServiceManagement,
pyobjc-framework-SharedWithYou,
pyobjc-framework-SharedWithYouCore,
pyobjc-framework-ShazamKit,
pyobjc-framework-Social,
pyobjc-framework-SoundAnalysis,
pyobjc-framework-Speech,
pyobjc-framework-SpriteKit,pyobjcframeworkspritekit
pyobjc-framework-StoreKit,
pyobjc-framework-SyncServices,
pyobjc-framework-SystemConfiguration,
pyobjc-framework-SystemExtensions,
pyobjc-framework-ThreadNetwork,
pyobjc-framework-UniformTypeIdentifiers,
pyobjc-framework-UserNotifications,
pyobjc-framework-UserNotificationsUI,
pyobjc-framework-VideoSubscriberAccount,
pyobjc-framework-VideoToolbox,
pyobjc-framework-Virtualization,
pyobjc-framework-Vision,
pyobjc-framework-WebKit,
pyobjc,pyobj
