target_pkg,confuser_pkgs
pyink,pynk;pyirk;pyind;pyint;plink;pylnk;pyine;pyina;pink;pymink;pyin;pyinkscape;pymnk;pyinf;pynik;pyik;phink;pyini
xclim,xcli;clim
iocextract,icoextract
itk,iqtk;itu;itksn;ctk;its;irtk;fitk;ik;iptk;nbitk;itc;dtk;mtk;izk;ikt;qtk;irk;utk;tik;idk;itv;atk;htk;ito;imk;bitk;it;itm;ntk;minitk;itf;nitk;ink;itr;guitk;itt;scitk;ltk;itb;ite;aitk;ita;otk;itkdb;caitk;hitk;btk;xtk;etk;ptk;itd;vaitk;uitk;gsitk;ftk;wtk
django-filer,django-file;django-fiber;django-ffiler;django-files;django-filero
wikipedia-api,api
update,hydro-update;update-repo;ghupdate;dictupdate;configupdate;test-update;update-ip;he-update;tiupdate;updatedir;argupdate;update-plex;update-tool;repoupdate;selfupdate;req-update;update-check;mongo-update;gym-update;apiupdate;iupdate;updatetable;trueupdate;update-linux;bibupdate;updater;ddupdate;vmupdate;undate;updatedns;nsupdate;dnsupdate;updates;logupdate;mysql-update;ox-update;uprate;pyupdate;update-db;kot-update;update-dict;found-update;tzupdate;auto-update;pip-update;malupdate;update-toml
spidev,scpidev;spidev2;spidey
snowflake-cli-labs,snowflake-cli
qiskit-ibmq-provider,qiskit-ibm-provider
notify2,notifyd;notifyr;notify
contrast-agent-lib,contrast-agent
kappa,kalpa;kappadata;lenskappa;yappa;kapp;kappe;cappa;appa;kapa;kappautils;kappy;kappa-maki;kappamin;kappagate;jokekappa
django-impersonate,impersonate
rawpy,rampy;ranpy;racpy;raepy;rawgpy;raspy;strawpy;newrawpy;radpy;raipy;raw;ratpy;ravpy;raypy;ragpy;rawpython;awpy;rapy
spark-parser,spark
color-operations,color
Selenium-Screenshot,screenshot;selenium-screenshots
aioftp,aiosftp;aiostp;aiootp
prophecy-libs,libs
deepchem,deepchem-nightly
spyne,spype;spynl;spyke;spyte;syne;spyce;shyne;pyspyne;spyn;spynepi;splyne
PyArabic,pyarabic-python
vcstool,vcstool2;vcstools;vpstool;cstool
adrf,adre;adr;arf;adf;sdrf;gdrf;adrt;adrv
datedelta,datadelta
migen,sigen;migeo;mlgen;msigen;mdgen;mcgen;igen;mgen;mmgen;mugen;msgen;digen;pigen;eigen;simigen
reuse,reusegen;rouse;py-reuse;rfuse;reus;refuse;chartreuse;datareuse
fluent.syntax,fluent;syntax
azure-ml-component,azure-ml
PyXB,pyxbar;pyob;pynb;pyxbee;pyxk;pytb;pyeb;pybx;pyxp;pyxx;pyxbarr;nyxb;pyxbox;pylb;pyxa;pyxq;pypb;pyxt;pyxbos;pyxbst;pywb;pyqb;paxb;pykb;pyxi;pyxbe;pyxu;pyxbrain;pycb;pyxo;pybb;pyxc;pysb;pyxe;pyxtb;pyxs;pyxg;pyrb;pyvb;pyfb;pyxr
wagon,waggon;moneywagon;dagon;wagoner;speedwagon;bandwagon;wago;agon
serpyco-rs,serpyco;rs
aws-sso-util,aws-sso
semantic-link-sempy,semantic-link
arcgis,dash-arcgis;arcgis-auth;arcgis-sdk
langchain-elasticsearch,langchain-elasticsearh;langchain-elaticsearch
pydantic-collections,pydantic-collection
dirsync,dir-sync;drsync
infisical-python,infisical
http3,httpj;httpc;httpy;http;http1;httpz;httpq
mudata,audata;mdata;udata;mfdata;mtdata;mmdata;hudata;mbdata;madata;mydata;m2data;mcdata
dj-email-url,djurl
skforecast,sforecast
kivy-deps.sdl2,kivy-deps.sdl3;kivy.deps.sdl2
cmasher,casher;smasher;cmaster
windows-curses,windows
flair,flairaio;clair;flagr;lair;flaim;fair;flair-pos;flai;fl-flair
scalene,scalenet
pytils,putils;pytilz;pylils;ptils;lytils;pytiles;pytil;pytis;pytips;pytill;pyutils;pytile;pytils-safe;pytiqs;dpytils
dictor,dictorm;dictoo;dictop;pictor;dictol;predictor;dicto;dictok;victor;doctor;diator;dicter;edictor
tencentcloud-sdk-python-api,tencentcloud-sdk-python-apm
pyflux,pyfluxc;pyflox;pyfluv;pyblux;pyflu;pyalux;pylux;pgflux;pyflx;pyflex
pykafka,pyafka;pyrkafka
pykube-ng,ng
cli-ui,ui;cliui;clitui
AutoROM,autoroc;autorm;autorok
trakt.py,trakt
pickley,pickled;pickle4;pickey;pickles;pickly;picklefy
starlette-prometheus,prometheus
finlab,finlib;mlfinlab;finlay;pyfinlab
scikit-surprise,surprise
photutils,plotutils;photoutils
descope,escope;gradescope;tradescope;django-descope;descope-pulumi
conda,condu;condb;wonda;corda;condy;condo;condax;monda;cond;colda;onda;coda;xonda;confa
FlexGet,flexet;flexgen
cachettl,cachette
cloudfoundry-client,client
pyhs2,pyts2;pyhss;pyhsm;pys2;pyhsd;pyhs3;pyhk2
kolo,solo;kojo;skolo;rolo;kolm;colo;holo;koyo;yolo;polo;koco;zolo;xolo;koto;molo;kola;tolo;oklo;kobo;dolo;kollo;komo;koho;koro;olo;koo;kulo
tensorflow-ranking,ranking
pykalman,pykalkan
neptune-api,api
lseg-data,data
django-bootstrap-form,django-bootstrap-forms;django-bootstrap5-form;django-bootstrap4-form;django-bootstrap3-form;django-bootstrap
fontawesomefree,fontawesome-free
fastapi-filter,fastapi-filters
eml-parser,em-parser;etl-parser;python-eml-parser;vml-parser;eml-parse
astronomer-providers,astronomer;providers
basistheory,basistheoryclient
wmill-pg,pg
phaxio,pyphaxio
vega-datasets,vega
rjieba,cjieba
py-zipkin,zipkin
atcf-data-parser,data-parser
daemonize,daemonized;k3daemonize;pydaemonize
deepsearch-glm,deepsearch;glm
sp-variant,variant;sp
Geode-Common,common
bapy,bapi;bapt;lapy;bmpy;zapy;apy;brapy;nbapy;xapy;bbpy;vapy;bopy;btpy;bypy;bay;papy;bwpy;bepy;tbapy;badpy;bdpy;balpy;batpy;boapy;bspy;qapy;aapy;bupy;bwapy;bhpy;biapy;uapy;wapy;bppy;bcpy;bazpy;japy;beapy;tapy;bany;mbapy;napy;fapy;bgpy;bfpy;bnpy;sapy;rbapy;b.py;bap;baby;fbapy;barpy;eapy;ba;rapy;baypy;capy;gapy;bampy
inference-cli,inference
pytest-circleci-parallelized,pytest-circleci
pygtrans,pytrans;py-trans;pygtranslate
frappe-bench,bench;frappe;ifrappe-bench
parameters-validation,parameters;validation
djangorestframework-filters,djangorestframework-filter;filters
fhconfparser,shconfparser
itk-segmentation,segmentation
pyproject-fmt,fmt;pyproject
djangorestframework-jsonapi,jsonapi
on-rails,on
flashlight-text,flashlight
tflite-support,tflite-support-nightly;support;tflite
minilog,minimog;monilog;minilogger;minlog;minilop
cwl-utils,cwl;cl-utils;awl-utils
leafmap,leafmaptools;leafmap-lite
edx-django-utils,django-utils
log-with-context,logcontext;with-context
fonts,mcfonts;mplfonts;fons;fronts;nerdfonts;ironfonts;fints;fixfonts;fontc;open-fonts;fonty;pyfonts
fastkml,fastnml;fast-ml;fastxml;fastuml
python-gerrit-api,python-gerrit
pyteal,pytsal;pyeal;pytea2;pytel;pytealext;pyteal-utils;pytal;pyreal;genpyteal
itk-registration,registration
Locales,localres
qualname,fullqualname
SQLAlchemy-Utc,utc
hyppo,hyppy;hypno;hypso;hypo
dbutils-typehint,typehint
cocotb,pycocotb;cocotb-bus;cocotb-test;cocotb-job
pyopencl,py2opencl;pyopencv;pyopencc
sdv,sdc;sav;ndv;dsv;sdw;dv;ssv;rdv;smv;sdm;sdl;sda;srv;sdb;xdv;sv;sde;scv;sdnv;sdr;sds;sdu;sdo;sd;mdv;ldv;smdv
auto-gptq,gptq
sphinxcontrib-programoutput,sphinxcontrib-programoutput2
libucx-cu11,libucxx-cu11;libucx-cu12
pilgram,pilgram2
datafiles,datatiles
domaintools-api,domaintools;domaintools-api-v2;api
super-gradients,gradients
nbdev,nbdev-demo;fbdev;nbdevtools;nbdev-2;nbdev-test;nbdevsetup;ericnbdev;madnbdev;ndev;nbdep;lib2nbdev;nbdev-ys;try-nbdev;hellonbdev
maggma,magma
cqlsh,cqlsl;cqls
tlslite-ng,ng
proces,processy;proceso;protes;vproces;processpy;probes;prices;disproces;processing;procfs;processq;processio
dask-glm,glm
fastapi-health,fastapi-healthz
jupyter-telemetry,telemetry
python-nomad,nomad
ngrok,pgrok;grok;kgrok
parquet-metadata,metadata
pyreadr,pyreader;pyready;pyread
dmiparser,dmiparse;xmiparser
rensa,renga;pensa
gluoncv,gluoncv-torch;gluoncv2
fiftyone-brain,brain
tap.py,tappy;tap;top.py
filehash,filehashcache;file-hash;filehasher;fileshash
schedula,schedular
vosk,vsk;bosk;vose;vosk-tts;dosk;nosk;vos;vosk-cli
snoop,sslsnoop;scoop;snooper;sloop;btsnoop;snoopy;snoopdroid;snoo;noop;skoop
rbx,obx;rubx;rbf;rbm;rox;rdx;rtx;cbx;rb3;rabx;rmx;rux;rbxpy;bbx;rbxj;rgx;pyrbx;bx;rwx;gbx;xbx;rbo;rbc;rb;turbx;nbx;rbp;sbx;rnx;mbx;qbx;rax;abx;rsx;rbk;rfx;r2x;rbn;ebx;tbx;rbt;brx;rxx
higher,hither
dci-utils,aci-utils;dcc-utils;dsci-utils;dcx-utils;dci
vcver,vcsver;cver
toml-cli,tomb-cli
json-logging-py,logging-py
pylas,pylam;pylasu;pyzas;pylms;pywas;pylss;pyplas;pyblas;pylsa;pylabs;pylats;pylaw;pyles;pysas;pyla;pyeas;pylgs;pylts;pylds;pylag;pyas;pyras;pygas;pyelas;pytlas;pyls;pylaf;pydas;pyxas;pypas;pylfs;pyfas;pylast;pylars;pyvas;pyllas;pybas;pyjas;pylap;pylat;pycas;pilas;pyaas
spacy-wordnet,wordnet
ioc-finder,ioc;finder
py-lib3mf,lib3mf
typer-cli,typer-cli-forked
datadog-cdk-constructs-v2,datadog-cdk-constructs
mp-api,ip-api;api;mcp-api;mphapi;ms-api;mep-api;my-api;mp;pp-api;mpxapi;mplapi;temp-api;mpx-api;mn-api
django-sql-explorer,django-sql
mmtf-python,mmif-python
protoc-wheel-0,protoc-wheel
can-isotp,can
govee-api-laggat,govee-api
datatile,datatiles
lzstring,zstring;types-lzstring
DALL-E,e;wall-e
uiautomator2,uiautomator
ocpp,mcpp;ocpa;ocpm;ocrp;ocp;cpp;ocpy;opp;ccpp;ocpi;icpp;ompp;rcpp;copp
requests-negotiate-sspi,requests-negotiate
csv-diff,csvdiff;diff
nonebug,nonebug-saa
aws-cdk.aws-cognito-identitypool-alpha,aws-cdk.aws-cognito-identitypool;aws-cdk-aws-cognito-identitypool-alpha
tmnt,mnt;tmnet;tmdt;tent;tnt;rmnt;tint;tmxt;tmn;lmnt;tmnd;tmt;tynt
plette,pylette;palette;blette
hashin,hashing;hashit
timespans,timespan
django-watchman,watchman
nvitop,nvhtop
ai21-tokenizer,tokenizer
herbie-data,data;herbie
django-guid,guid;django-uuid;django-muid
pyCalverter,pycamverter
avro-validator,validator
django-q,django-qd;q;django-g;django-qr;django-qc;django-pq;django-p;django-cq;django-qa
efficientnet,efficientunet
functools,funtools;functoolz;funktools
pymantic,pymautic;pymatic;symantic
marimo,mario;mamimo;mariko
ipex-llm,llm
onnxruntime-extensions,extensions
pyromark,pyromarc
fluentcheck,alicefluentcheck
tacacs-plus,plus
automaton,automator;automation;automathon
typedpy,typed;typed.py
FixedWidth,fixedwidthtext;fixedwidthwriter;fixed-width
torchao,torchac;torcha;torchmo;torchal;torchat
litex,latex;lite3;lite;libex;linex;liter;vitex;pitex;liten;litext
fbmessenger,fb-messenger;simple-fbmessenger
lazr.restfulclient,lazr
dragonfly-energy,energy;dragonfly
fair-esm,esm;fair
stellar-sdk,stellar
pycoin,autopycoin;pycoins;pybcoin;pycoind;pycoinpit;pycoinmon;pycointools;pycorn;pyboin;pycin;pyecoin;pythoncoin;pycon;pycoinlib;pyconn;pycoinone;pycoinspot;pycoincheck;pycoon;pycoin-rs;pycoinbase;test-pycoin
pandas-summary,summary
hera,herja;sera;her;herd;herai;hedra;herb;jera;herm;hear;hexa;heva;vera;lera;hela;mera;hera-py;here;hero;era;hema;thera;heta
nanopb,nanopub;nanodb;nanopy;nanopq
tooz,tool;toot;took;toyz;toon;nooz;to7z;too;toop
excelrd,excelr
eel,eer;eee;rel;feel;e4l;ecl;ezel;jel;eep;eeg;reel;epl;eol;eec;peel;oeel;uel;tel;eek;heel;el;sel;fel;ebel;erl;deel;gel;hel;keel;ele;eeo;esl;oel;yel;ewl;eef;vel;mel;pel;etl;ee;exl;bel;neel;edl
sceptre,sceptr;scepter
bencode.py,bencode;bencodepy
mdformat-footnote,footnote
pyspark-extension,extension
pypi-json,pipi-json
imgui,slimgui;imgii;mgui;mmgui;webimgui;simgui;aimgui
django-enumfields,django-enumfields2
sphinxcontrib-runcmd,runcmd
kivy-deps.angle,kivy.deps.angle;angle
ach,ac;rch;acr;yach;aci;zach;acl;acf;ch;ace;ech;bch;aich;a2h;abh;acg;sch;fch;aca;aah;arh;acc;acp;lch;mach;ah;wch;awh;bach;aih;aph;acb;acs;4ch;ahh;ahc;acq;acd;aco;cch;achn;pch;acnh;each
cumm-cu120,cumm-cu126;cumm-cu122;cumm-cu124;cumm-cu121;cumm-cu102;cumm
asgi-tools,wsgi-tools
pygaljs,pygal.js
et,ets;ent;ek;eqt;gt;ret;wt;vt;ebt;eth;etp;etl;ezt;ep;it;cet;et-python;etpy;ety;jet;ft;etc;e6;ef;e5;ed;eot;tt;det;ete;etw;eat;ec;e;bt;dt;e1;met;ey;tet;eft;ect;ez;et3;elt;rt;ket;te;bet;aet;eg;eu;ee;get;kt;pet;let;ht;etk;ea;ct;ett;eta;ei;ex;eh;vet;est;edt;at;fet;el;ew;xt;evt;st;ej;mt;eo;es;eq;zt;er;ut
aqtp,antp;aqt;qtp;atp
gmr,xmr;gor;gir;gtr;dgmr;jmr;mr;gmn;gnr;gmb;tmr;gwr;gma;gmg;gms;gmp;rmr;gme;gyr;omr;glr;gmc;gpr;pmr;mgr;gmy;grm;gmd;gm;nmr;grr;gmrh;gvr;gr;smr;gmx;imr
livekit-agents,agents
ert,ent;bert;jaxert;cnert;rt;ery;frt;urt;aert;revert;eft;ertai;sert;ort;upsert;trt;vrt;divert;cert;eqt;xrt;prt;ehrt;vcert;erl;chert;likert;irt;elt;kbert;ret;talert;err;robert;erd;eat;krt;tbert;ezt;eru;est;edt;crt;esrt;rrt;qbert;exrt;ett;covert;evt;ertk;qwert;erf;inert;drt;vert;nrt;er;ers;uncert;ect;eri;xcert;pert;hrt;alert;grt;eot;ebt;mrt;brt;bcert;exert;era;dsert
cuid,cupid;cfid;yuid;cpuid;kuid;muid;cumd;tuid;cid;euid;fuid;zuid;suid;crid;guid;ruid;clid;nuid;puid;coid;cuid.py;curd;cuia;ccid;cuid2
zlib-state,state
vici,voici;vice;viki;vinci;mici;vili;ici;visci;vic;aici;vica;vivi;visi;vxci;vigi;avici;vci;dici
podman,pwdman;podmanapi;podman-py;modman;podman-init;potman
docopts,decopts
pyScss,pyscws;pyscs;pyscses;pysass;pysces;pysss;pysiss;pyscms;pyscsp;pycss
pytest-jira-xray,pytest-jira
colcon-cd,colcon-ed
jax-jumpy,jumpy
bogons,bosons
neptune-scale,scale
nylas,nilas
sphinx-panels,panels
wapi-python,xapi-python;gapi-python;waqi-python;vapi-python;dapi-python
json-e,e;jsonte;json4e
color-matcher,matcher;color;colour-matcher
causalimpact,causalimpactreturn;causal-impact;casualimpact;causalimpactx;tfcausalimpact
mordred,sirmordred;mordred-web;modred
django-defender,defender
nslookup,dnslookup;aslookup
dargs,oargs;dtargs;iargs;yargs;dags;cargs;xargs;dargus;dcargs;dars
jupyter-black,jupyter-slack;jupyterblack
kivy-deps.glew,kivy.deps.glew
pyxlsx,py-xlsx
atomic-bomb-engine,atomic-bomb-engine-py
matrix-synapse,synapse
pySmartDL,pysmartdl2
spconv-cu120,spconv-cu102;spconv
pypi,xia-pypi;pypipr;qypi;pypiabc;packpypi;pypiview;pypise;pypitut;ezpypi;appypi;pypipdf;pypix;pypirepo;pypinger;pypi-rss;go-pypi;tipypi;demopypi;dypi;pypiclip;pyp;pyppi;pypick;fastpypi;pyli;pyni;phypi;pypixyz;pypiup;pypimc;pydi;pypipet;pypidb;pypi-mr;pypidisk;pypinn;paypi;pypu;testpypi;pypl;pypict;pypihero;papi;flagpypi;nickpypi;pyri;pyp3;jzpypi;pypsi;pypipie;pypipa;funpypi;sypi;pygi;pypitk;pyip;pypims;ppi;pyei;pypb;pypiuma;ssb-pypi;pypipkg;pypispy;pyping;tms-pypi;pyhi;petpypi;timpypi;pypis;pypits;pcpi;pypiplot;jk-pypi;pyphi;yuanpypi;pyp4;gcspypi;pypilist;pypj;ttpypi;pypidev;tcpypi;pypit;chpypi;pypim;pyxi;pypido;pypifs;pypigit;pypc;mypypi;pypies;pypicf;pypiage;pypai;g-pypi;easypypi;pypif;pypi-def;pypbi;pypki;simpypi;pypii;pypw;pypp;pypipo;pypv;pyi;pypirun;pypia;pypint;pfpi;pysi;git-pypi;pypinot;pypis3;adi-pypi;mypi;pypf;pypin;s3pypi;pypissh;pypidemo;jh-pypi;pypipy;pypi-api;pypn;ask-pypi;pydpi;yopypi;repypi;pyps;pypiwrap;ub-pypi;pypci;pypmi;pyqi;pycpi;pyti;nypi;pypisd;pypic;pypi-cli;gcs-pypi;pypine;pipi;frompypi;vpypi;pyspi;pypig;pypid;pyui;setpypi;pypie;pypirc;pypipup;lppypi;lib-pypi;pypiele;pypiler;jam-pypi;pyci;pywi;pypi-dic;pypi-up;pypq;pypion;pypoi;pypigz;pyvi;pypx;pypk;pypino
pip-review,review
cypari2,cypari
business-rules,business-rules2
djangorestframework-datatables,datatables
aaargh,aaargs;yaargh
countryinfo,pycountryinfo
database-sanitizer,sanitizer
django-dynamic-fixture,djangofixture;django-dynamic-fixtures
fake-headers,fake
django-sql-utils,djangoutils;django-sql
sphinxcontrib-openapi,openapi
angr,anqr;anfr;angrop;engr;aggr;angrgdb;angrdbg;mngr;angrcli;anglr;ang;ango
jenkspy,jenks
South,sluth;southpaw;sout;sauth;southwind
pynamodb-attributes,attributes
sling,bling;sli;scing;fling;sing;slint;slingpy;certsling;slink;swing;pling;sping;tap-sling;slinn;slingshot;gosling;sl4ng;slang;cling
yubikey-manager,yubikey
mujoco-py,free-mujoco-py
asv,as3;aiv;psv;asd;tsv;asr;asm;osv;as;qsv;alv;bsv;isv;asc;jsv;ayv;ssv;asf;vsv;asx;asvmq;sv;asl;ask;akv;arv;msv;asa;asva;a2sv;aav;sav;asg;avs;asu;yasv;ksv;asb;asq;dsv;rsv;asp;gsv;asy;ass;cppasv
ml-metadata,mr-metadata;metadata;mt-metadata
leval,beval;peval;reval;seval;neleval;eeval;fleval;mleval;modeleval;neval;cleval;xeval;zeval;aeval;exleval;meval;eval
poetry-dotenv-plugin,poetry-dotenv
desert,dessert;deser;dsert
flake8-pyi,pyi
unitycatalog,unitycatalog-client
deprecation-alias,alias
ps-mem,ps;pshmem;mem
vat-utils,vat;sat-utils;vai-utils
braintrust,braintrust-api
SoundCard,zoundcard
tencentcloud-sdk-python-aa,tencentcloud-sdk-python-ca
inscribe,unscribe
legacy-cgi,legacy
pyshacl,pyshac
dagster-msteams,msteams
torchx-nightly,torchx;nightly
runcommands,django-runcommands
flake8-breakpoint,breakpoint
Quaternion,squaternion;quaternions;quaterion
k-diffusion,diffusion;k
oslo.reports,reports
djongo,djongo5;djongo-bn;djmongo;dmongo;dongo;djongox
gzutils,fzutils;grutils;gzhutils;gputils;mzutils;xzutils;azutils;ezutils;zutils;gmutils;ggutils;gkutils;gcutils;gutils;czutils
pyone,pyonedesk;pyonce;pyoneall;pyope;pyonelab;phone;pylone;pyzone;pydone;pyonenet;pyonewire;pyoneai;pyine;pyoe;pyonear;pyobe;pyonedrive;pyrone;pyon;pybone;pyoni;pyonf;pyonemap;pyome;pyote;pyonep;pyoneer;pyonr
appdirs-stubs,stubs
devpi-server,pytest-devpi-server;devpi
py-dmidecode,dmidecode
CouchDB,aiocouchdb;couchdb-wsgi;couchdb-client;couchdblink;ouchdb;couchdblogger;pycouchdb;touchdb;couchdbkit
reverse-geocode,geocode;reverse
Flask-API,flasky-api;api;flask-app;flask-apiy
cigam,ciga;cigram;cigar
GPyOpt,ipyopt;pyopt
simple-crypt,simple-bcrypt
evtx,evox;evt;entx;evtt
sdnotify,dnotify;snotify;async-sdnotify;sd-notify
asysocks,anysocks
sarge,marge;barge;sargeparse;targe;sage;sare;multisarge
validate-pyproject,validate;pyproject
pydargs,pyargs;pydags;pydarts;pydarg;pyxargs
kaldi-io,tf-kaldi-io
hanzidentifier,hanzidentifier-preview
font-roboto,roboto
normality,formality
rwslib,awslib;rslib;reslib;bwslib;rmslib;cwslib;rfslib
splitio-client,client
mod-wsgi,mod;mod-wsgi-van;mod-wsgi-metrics
androguard,androguard-en;vandroguard;ak-androguard;androguard-p
confusable-homoglyphs,homoglyphs
alpaca-py,alpaca
notify-py,notify;notipy-py
tuf,uf;tuu;tif;tsf;fuf;tcf;t2f;tug;tpf;puf;tut;tbf;tui;buf;turf;stuf;tux;tof;tufw;trf;tuv;tufup;tufa;tf;tnf;tufte;ttf;tgf;tus;t3f;tu;tff;tuo;tub;taf;tkf;tup
fontawesome-markdown,fontawesome
tlslite,tslite
aiorun,aimrun;aorun;aioruz;airrun
solace-pubsubplus,solace
python-sonarqube-api,sonarqube-api
wkhtmltopdf,wkhtmltopdf-pack;pywkhtmltopdf;wkhtmltopdf-api;wkhtmltopdf-wrapper;wkhtmtopdf;py3-wkhtmltopdf;dj-wkhtmltopdf;wkhtmltopydf
chart-studio,chart
CJKwrap,ckwrap
aspose-words,words;aspose-words-cloud
mozilla-version,version
awxkit,wxkit
ghstack,gstack
attributes-doc,attributes;doc
rsconnect-python,rsconnect
mrmr-selection,mrmr;selection
semantic-kernel,semantic
streamlit-cookies-controller,streamlit-cookies
youtube-search-python,search-python;youtube-search
kodexa,kodexam;kodex
naruno,naruto
cheap-repr,cheap;repr
environ-config,environconfig
zulip,zulipbot;zulip-bots;zulip-term;zulip-doc;zulip-beta;tulip
ovh,oh;kw-ovh;ovf;cvh;dvh;ovl;ovi;ogh;voh;ovp;o2h;kvh;ovhapi;ohh;ovhai;botovh;bvh;ov;omh;ofh;ovc;ovhcli;ovr
application-properties,application
msedge-selenium-tools,selenium-tools
swarms,swarmy;swarmk;swarmos;swarmx
markdown-strings,strings
ctparse,chparse;cparse;dtparse;tcparse;dictparse
kubi-ecs-logger,ecs-logger
tencentcloud-sdk-python-pds,tencentcloud-sdk-python-cds;tencentcloud-sdk-python-pts
dagster-fivetran,fivetran
pandas-redshift,pandas2redshift;redshift
com.wyattbaldwin.cached-property,property
teslajsonpy,teslajsonpy2;teslajson
cryptocode,cryptocode.py
sphinxcontrib.jquery,jquery
authzed,authzee
CausalInference,causal-inference
naruno-api,api
django-cms,django-cmd;django-tcms;cms;django-cml;django-sms;django-cas;django-wms;django-cos;django-css;django-rms;django-dms
exact-cover,exactcover;cover;exact;exact-cover-py
django-ckeditor-5,django-ckeditor5
dctorch,actorch;dtorch;mctorch;ctorch;rctorch;detorch
json2table,jsontable
ensure,unsure;ensure-file;ensure-vpn;ensurepython;dockerensure;endure;ensuro;ensurepath;ensurepkg;pyensure
rockset,rockeet;rockset-v2;pulumi-rockset
aeppl,seppl;aepp
qiskit-algorithms,algorithms
ropt,rtpt;disropt;rop;ropts;rwpt;surropt;bopt;rpt;xopt;dopt;rompt;rppt;popt;kopt;topt;hopt;ropa;qopt;romt;faropt;gopt;rost;sopt;gropt;ropy;copt;veropt;rapt;lropt;interopt;roct
ydf,hdf;mydf;vdf;mdf;yodf;ydr;ypdf;ycf;pdf;yaf;ddf;yf;pydf;yd;yxf;rdf;fdf;ydd;ydt;adf;odf;yd3;udf;idf;ydk;ndf
sailthru-client,client
ndicts,ndict;dicts;pdicts
pymorphy3,pymorphy
fast-json,fast-bson;fast-jsonl;fast
pymem,pymembus;pymemdb;pyeem;pymwm;pymeme;pymee;pysem;pymeg;pyxem;pymfm;pmem;pymum;pymsm;pylem;pymemc;pyoem;pymeu;pymemos;pyaem;pymep;pymemes;pymempool;pymemfd;pymom;pymemuc;pymrm;pymem-osx;pymed;pyvem;pymek;pymcm;pybem;pymemtrace;pymes;pymex;pyem;pymzm;pygem;pymef;pyfem;pymemri;pymer
PyPrind,pypbind
trec-car-tools,trectools
akeyless,keyless
syncer,canvassyncer;rsyncer;synced;fsyncer;pyncer;sftpsyncer;syncere;tagsyncer;chainsyncer;numpy-syncer;diffsyncer;twsyncer;file-syncer;mapsyncer;vcfsyncer;syncr;git-syncer
whispers,whiskers
stream-chat,stream;chat
mecab-ko,mecab;ko
cosl,cosy;cosh;cosg;col;coso;coil;coal;cssl;cose;cols;cool;cos2;coss;corl;osl;casl;cdsl;coll
keyrings-envvars,envvars
dbt-sqlserver,sqlserver
mct-nightly,nightly;mct
contrast-fireball,fireball;contrast
drf-orjson-renderer,drf-orjson
shortid,shortio;shortuid;shortie;shortid8
puresnmp,puresnmp-crypto
sphinxcontrib-youtube,sphinxcontrib.youtube
ecmwf-api-client,api-client
xw-utils,xk-utils;bw-utils;xyw-utils;fw-utils;x-utils;xh-utils
blurhash,blurhashify;blurhash-python
custatevec-cu12,custatevec-cu11
trio-chrome-devtools-protocol,chrome-devtools-protocol
xsd-validator,validator
b2,bg;b8;t2;bm;by;ba;db2;d2;bb;bo;bw;k2;b2d;v2;p2;bu;b5;bv;be;q2;bc;bt;g2;nb2;a2;bf;bk;c2;b52;r2;br2;eb2;b2l;b2a;z2;b26;b4;m2;n2;b3;bq;f2;b;br;bl;bx;bz;j2;bn;bj;bp;bh
PyPDF3,pypf3;pypdfy;pypdfe
Geode-Conversion,conversion
tbump,ubump;tbmp;gtbump;bump;vbump;gitbump;tbdump;sbump;fistbump
deciphon-core,deciphon
lyricwikia,lyricwiki
iyzipay,iyzipy
facenet-pytorch,facenet;facenet-pytorch-custom
keras-cv,cv;kerascv
pip-chill,chill
formulas,formula;formulae
zhdate,hdate
nvidia-stub,stub
fastecdsa,fastecdsa-any
django-notifications-hq,django-notifications
pecan,pecat;pecyn;pecab;recan;pscan;pecanpy;pefan
mandrill,mandrill-logger;txmandrill;mandrill-stubs;mandrill-python;django-mandrill
django-extra-views,django-extra-views-ng;django-extra
xradar,radar;qradar
yang.connector,yang-connector;yang
pytrec-eval,pytrec-eval-git;eval
samplerate,samplerate2
phantom-types,phantom
botbuilder-dialogs,botbuilder
python-binary-memcached,pythonmemcached
static3,statics;staticc;static;statice;statick;statico;staticx
gibberish-detector,gibberish
py3dbp,py3-bp;py3dep;py3db;py3dbg
ddddocr,ddddocrfix
ioc-fanger,ioc
sng4onnx,sne4onnx;sog4onnx;snd4onnx;snc4onnx;sna4onnx
JAEN,jane;jen;jadn;jaen-mod;kaen;jain
dj-static,static;dj-static-revision;dj;dj-static-jl
cutensornet-cu12,cutensornet-cu11
cwl-upgrader,cwl
pyasn,pyagn;pybsn;pyast;pycsn;pyash;pyasm;pysan;pyans;pyas;pyasp;pyann;pyasr;pyahn;pyasa;pyaon;pynsn;pyasan;pypsn;pyaln;pyasd;pyass;pyasq;pyarn;pyask;pyase
django-audit-log-middleware,django-audit-log
lamin-utils,lamin
cutensor-cu12,cutensor;cutensor-cu11
edlib,emlib;mdlib;sdlib;eilib;edlio;gdlib;ealib;eqlib;cdlib;ddlib;speedlib;jdlib;elib;medlib;ndlib;blessedlib;epdlib;seedlib;eolib;exlib;fedlib;treedlib;idlib;edflib;eslib;tdlib;eclib;edalib;adlib;redlib;hdlib
PennyLane,pennylane-ls;pennylane-ket
py-trees,py-tree;pytrees;trees
mediafile,mediafire;medifile;moe-mediafile
zhinst-core,zhinst
boston,toston;booston;boson
causalmodels,causal-models
